sequence_id,source_video_id,subject_id,label,class,split
P021S00G10B50H50UC032000LC051000A008R0_08261651_f00000_f00089,P021S00G10B50H50UC032000LC051000A008R0_08261651,P021,0,applaud,train
P021S00G10B50H50UC032000LC051000A008R0_08261651_f00030_f00119,P021S00G10B50H50UC032000LC051000A008R0_08261651,P021,0,applaud,train
P021S00G10B50H50UC032000LC051000A008R0_08261651_f00060_f00149,P021S00G10B50H50UC032000LC051000A008R0_08261651,P021,0,applaud,train
P021S00G10B50H50UC032000LC051000A008R0_08261651_f00090_f00179,P021S00G10B50H50UC032000LC051000A008R0_08261651,P021,0,applaud,train
P021S00G10B50H50UC032000LC051000A008R0_08261651_f00120_f00209,P021S00G10B50H50UC032000LC051000A008R0_08261651,P021,0,applaud,train
P021S00G10B50H50UC032000LC051000A008R0_08261651_f00150_f00239,P021S00G10B50H50UC032000LC051000A008R0_08261651,P021,0,applaud,train
P021S00G10B50H50UC032000LC051000A008R0_08261651_f00180_f00269,P021S00G10B50H50UC032000LC051000A008R0_08261651,P021,0,applaud,train
P021S00G10B50H50UC032000LC051000A008R0_08261651_f00202_f00291,P021S00G10B50H50UC032000LC051000A008R0_08261651,P021,0,applaud,train
P022S01G10B00H10UC072000LC021000A008R0_09071055_f00000_f00089,P022S01G10B00H10UC072000LC021000A008R0_09071055,P022,0,applaud,test
P022S01G10B00H10UC072000LC021000A008R0_09071055_f00030_f00119,P022S01G10B00H10UC072000LC021000A008R0_09071055,P022,0,applaud,test
P022S01G10B00H10UC072000LC021000A008R0_09071055_f00060_f00149,P022S01G10B00H10UC072000LC021000A008R0_09071055,P022,0,applaud,test
P022S01G10B00H10UC072000LC021000A008R0_09071055_f00090_f00179,P022S01G10B00H10UC072000LC021000A008R0_09071055,P022,0,applaud,test
P022S01G10B00H10UC072000LC021000A008R0_09071055_f00120_f00209,P022S01G10B00H10UC072000LC021000A008R0_09071055,P022,0,applaud,test
P022S01G10B00H10UC072000LC021000A008R0_09071055_f00150_f00239,P022S01G10B00H10UC072000LC021000A008R0_09071055,P022,0,applaud,test
P022S01G10B00H10UC072000LC021000A008R0_09071055_f00180_f00269,P022S01G10B00H10UC072000LC021000A008R0_09071055,P022,0,applaud,test
P022S01G10B00H10UC072000LC021000A008R0_09071055_f00205_f00294,P022S01G10B00H10UC072000LC021000A008R0_09071055,P022,0,applaud,test
P023S00G10B00H20UC022000LC021000A008R0_08270936_f00000_f00089,P023S00G10B00H20UC022000LC021000A008R0_08270936,P023,0,applaud,train
P023S00G10B00H20UC022000LC021000A008R0_08270936_f00030_f00119,P023S00G10B00H20UC022000LC021000A008R0_08270936,P023,0,applaud,train
P023S00G10B00H20UC022000LC021000A008R0_08270936_f00060_f00149,P023S00G10B00H20UC022000LC021000A008R0_08270936,P023,0,applaud,train
P023S00G10B00H20UC022000LC021000A008R0_08270936_f00090_f00179,P023S00G10B00H20UC022000LC021000A008R0_08270936,P023,0,applaud,train
P023S00G10B00H20UC022000LC021000A008R0_08270936_f00120_f00209,P023S00G10B00H20UC022000LC021000A008R0_08270936,P023,0,applaud,train
P023S00G10B00H20UC022000LC021000A008R0_08270936_f00125_f00214,P023S00G10B00H20UC022000LC021000A008R0_08270936,P023,0,applaud,train
P025S00G20B00H00UC072000LC031000A008R0_08271446_f00000_f00089,P025S00G20B00H00UC072000LC031000A008R0_08271446,P025,0,applaud,train
P025S00G20B00H00UC072000LC031000A008R0_08271446_f00030_f00119,P025S00G20B00H00UC072000LC031000A008R0_08271446,P025,0,applaud,train
P025S00G20B00H00UC072000LC031000A008R0_08271446_f00060_f00149,P025S00G20B00H00UC072000LC031000A008R0_08271446,P025,0,applaud,train
P025S00G20B00H00UC072000LC031000A008R0_08271446_f00090_f00179,P025S00G20B00H00UC072000LC031000A008R0_08271446,P025,0,applaud,train
P025S00G20B00H00UC072000LC031000A008R0_08271446_f00120_f00209,P025S00G20B00H00UC072000LC031000A008R0_08271446,P025,0,applaud,train
P025S00G20B00H00UC072000LC031000A008R0_08271446_f00150_f00239,P025S00G20B00H00UC072000LC031000A008R0_08271446,P025,0,applaud,train
P025S00G20B00H00UC072000LC031000A008R0_08271446_f00156_f00245,P025S00G20B00H00UC072000LC031000A008R0_08271446,P025,0,applaud,train
P025S01G21B00H00UC082001LC031001A008R0_08291705_f00000_f00089,P025S01G21B00H00UC082001LC031001A008R0_08291705,P025,0,applaud,train
P025S01G21B00H00UC082001LC031001A008R0_08291705_f00030_f00119,P025S01G21B00H00UC082001LC031001A008R0_08291705,P025,0,applaud,train
P025S01G21B00H00UC082001LC031001A008R0_08291705_f00060_f00149,P025S01G21B00H00UC082001LC031001A008R0_08291705,P025,0,applaud,train
P025S01G21B00H00UC082001LC031001A008R0_08291705_f00090_f00179,P025S01G21B00H00UC082001LC031001A008R0_08291705,P025,0,applaud,train
P025S02G20B00H00UC043000LC043000A008R0_09011150_f00000_f00089,P025S02G20B00H00UC043000LC043000A008R0_09011150,P025,0,applaud,train
P025S02G20B00H00UC043000LC043000A008R0_09011150_f00030_f00119,P025S02G20B00H00UC043000LC043000A008R0_09011150,P025,0,applaud,train
P025S02G20B00H00UC043000LC043000A008R0_09011150_f00060_f00149,P025S02G20B00H00UC043000LC043000A008R0_09011150,P025,0,applaud,train
P025S02G20B00H00UC043000LC043000A008R0_09011150_f00090_f00179,P025S02G20B00H00UC043000LC043000A008R0_09011150,P025,0,applaud,train
P025S02G20B00H00UC043000LC043000A008R0_09011150_f00110_f00199,P025S02G20B00H00UC043000LC043000A008R0_09011150,P025,0,applaud,train
P027S00G10B00H00UC022000LC092000A008R0_09031030_f00000_f00089,P027S00G10B00H00UC022000LC092000A008R0_09031030,P027,0,applaud,test
P027S00G10B00H00UC022000LC092000A008R0_09031030_f00030_f00119,P027S00G10B00H00UC022000LC092000A008R0_09031030,P027,0,applaud,test
P027S00G10B00H00UC022000LC092000A008R0_09031030_f00060_f00149,P027S00G10B00H00UC022000LC092000A008R0_09031030,P027,0,applaud,test
P027S00G10B00H00UC022000LC092000A008R0_09031030_f00090_f00179,P027S00G10B00H00UC022000LC092000A008R0_09031030,P027,0,applaud,test
P027S00G10B00H00UC022000LC092000A008R0_09031030_f00095_f00184,P027S00G10B00H00UC022000LC092000A008R0_09031030,P027,0,applaud,test
P027S00G10B00H40UC022000LC062000A008R0_08271628_f00000_f00089,P027S00G10B00H40UC022000LC062000A008R0_08271628,P027,0,applaud,test
P027S00G10B00H40UC022000LC062000A008R0_08271628_f00030_f00119,P027S00G10B00H40UC022000LC062000A008R0_08271628,P027,0,applaud,test
P027S00G10B00H40UC022000LC062000A008R0_08271628_f00060_f00149,P027S00G10B00H40UC022000LC062000A008R0_08271628,P027,0,applaud,test
P027S00G10B00H40UC022000LC062000A008R0_08271628_f00090_f00179,P027S00G10B00H40UC022000LC062000A008R0_08271628,P027,0,applaud,test
P027S00G10B00H40UC022000LC062000A008R0_08271628_f00120_f00209,P027S00G10B00H40UC022000LC062000A008R0_08271628,P027,0,applaud,test
P027S00G10B00H40UC022000LC062000A008R0_08271628_f00130_f00219,P027S00G10B00H40UC022000LC062000A008R0_08271628,P027,0,applaud,test
P028S00G11B00H30UC032001LC031001A008R0_08291028_f00000_f00089,P028S00G11B00H30UC032001LC031001A008R0_08291028,P028,0,applaud,train
P028S00G11B00H30UC032001LC031001A008R0_08291028_f00030_f00119,P028S00G11B00H30UC032001LC031001A008R0_08291028,P028,0,applaud,train
P028S00G11B00H30UC032001LC031001A008R0_08291028_f00060_f00149,P028S00G11B00H30UC032001LC031001A008R0_08291028,P028,0,applaud,train
P028S00G11B00H30UC032001LC031001A008R0_08291028_f00090_f00179,P028S00G11B00H30UC032001LC031001A008R0_08291028,P028,0,applaud,train
P028S00G11B00H30UC032001LC031001A008R0_08291028_f00120_f00209,P028S00G11B00H30UC032001LC031001A008R0_08291028,P028,0,applaud,train
P028S00G11B00H30UC032001LC031001A008R0_08291028_f00150_f00239,P028S00G11B00H30UC032001LC031001A008R0_08291028,P028,0,applaud,train
P028S00G11B00H30UC032001LC031001A008R0_08291028_f00180_f00269,P028S00G11B00H30UC032001LC031001A008R0_08291028,P028,0,applaud,train
P028S00G11B00H30UC032001LC031001A008R0_08291028_f00210_f00299,P028S00G11B00H30UC032001LC031001A008R0_08291028,P028,0,applaud,train
P028S00G11B00H30UC032001LC031001A008R0_08291028_f00240_f00329,P028S00G11B00H30UC032001LC031001A008R0_08291028,P028,0,applaud,train
P028S00G11B00H30UC032001LC031001A008R0_08291028_f00270_f00359,P028S00G11B00H30UC032001LC031001A008R0_08291028,P028,0,applaud,train
P028S00G11B00H30UC032001LC031001A008R0_08291028_f00300_f00389,P028S00G11B00H30UC032001LC031001A008R0_08291028,P028,0,applaud,train
P028S00G11B00H30UC032001LC031001A008R0_08291028_f00330_f00419,P028S00G11B00H30UC032001LC031001A008R0_08291028,P028,0,applaud,train
P028S00G11B00H30UC032001LC031001A008R0_08291028_f00360_f00449,P028S00G11B00H30UC032001LC031001A008R0_08291028,P028,0,applaud,train
P028S00G11B00H30UC032001LC031001A008R0_08291028_f00390_f00479,P028S00G11B00H30UC032001LC031001A008R0_08291028,P028,0,applaud,train
P028S00G11B00H30UC032001LC031001A008R0_08291028_f00420_f00509,P028S00G11B00H30UC032001LC031001A008R0_08291028,P028,0,applaud,train
P028S00G11B00H30UC032001LC031001A008R0_08291028_f00450_f00539,P028S00G11B00H30UC032001LC031001A008R0_08291028,P028,0,applaud,train
P028S00G11B00H30UC032001LC031001A008R0_08291028_f00480_f00569,P028S00G11B00H30UC032001LC031001A008R0_08291028,P028,0,applaud,train
P028S00G11B00H30UC032001LC031001A008R0_08291028_f00510_f00599,P028S00G11B00H30UC032001LC031001A008R0_08291028,P028,0,applaud,train
P028S00G11B00H30UC032001LC031001A008R0_08291028_f00511_f00600,P028S00G11B00H30UC032001LC031001A008R0_08291028,P028,0,applaud,train
P029S00G21B00H00UC072001LC103001A008R0_08291427_f00090_f00179,P029S00G21B00H00UC072001LC103001A008R0_08291427,P029,0,applaud,train
P029S00G21B00H00UC072001LC103001A008R0_08291427_f00120_f00209,P029S00G21B00H00UC072001LC103001A008R0_08291427,P029,0,applaud,train
P029S00G21B00H00UC072001LC103001A008R0_08291427_f00150_f00239,P029S00G21B00H00UC072001LC103001A008R0_08291427,P029,0,applaud,train
P029S00G21B00H00UC072001LC103001A008R0_08291427_f00240_f00329,P029S00G21B00H00UC072001LC103001A008R0_08291427,P029,0,applaud,train
P029S00G21B00H00UC072001LC103001A008R0_08291427_f00270_f00359,P029S00G21B00H00UC072001LC103001A008R0_08291427,P029,0,applaud,train
P029S00G21B00H00UC072001LC103001A008R0_08291427_f00300_f00389,P029S00G21B00H00UC072001LC103001A008R0_08291427,P029,0,applaud,train
P029S00G21B00H00UC072001LC103001A008R0_08291427_f00330_f00419,P029S00G21B00H00UC072001LC103001A008R0_08291427,P029,0,applaud,train
P029S00G21B00H00UC072001LC103001A008R0_08291427_f00360_f00449,P029S00G21B00H00UC072001LC103001A008R0_08291427,P029,0,applaud,train
P029S00G21B00H00UC072001LC103001A008R0_08291427_f00390_f00479,P029S00G21B00H00UC072001LC103001A008R0_08291427,P029,0,applaud,train
P029S00G21B00H00UC072001LC103001A008R0_08291427_f00420_f00509,P029S00G21B00H00UC072001LC103001A008R0_08291427,P029,0,applaud,train
P029S00G21B00H00UC072001LC103001A008R0_08291427_f00450_f00539,P029S00G21B00H00UC072001LC103001A008R0_08291427,P029,0,applaud,train
P029S00G21B00H00UC072001LC103001A008R0_08291427_f00480_f00569,P029S00G21B00H00UC072001LC103001A008R0_08291427,P029,0,applaud,train
P029S00G21B00H00UC072001LC103001A008R0_08291427_f00510_f00599,P029S00G21B00H00UC072001LC103001A008R0_08291427,P029,0,applaud,train
P029S01G20B00H00UC042000LC031000A008R0_09041619_f00000_f00089,P029S01G20B00H00UC042000LC031000A008R0_09041619,P029,0,applaud,train
P029S01G20B00H00UC042000LC031000A008R0_09041619_f00030_f00119,P029S01G20B00H00UC042000LC031000A008R0_09041619,P029,0,applaud,train
P029S01G20B00H00UC042000LC031000A008R0_09041619_f00060_f00149,P029S01G20B00H00UC042000LC031000A008R0_09041619,P029,0,applaud,train
P029S01G20B00H00UC042000LC031000A008R0_09041619_f00090_f00179,P029S01G20B00H00UC042000LC031000A008R0_09041619,P029,0,applaud,train
P029S01G20B00H00UC042000LC031000A008R0_09041619_f00120_f00209,P029S01G20B00H00UC042000LC031000A008R0_09041619,P029,0,applaud,train
P029S01G20B00H00UC042000LC031000A008R0_09041619_f00150_f00239,P029S01G20B00H00UC042000LC031000A008R0_09041619,P029,0,applaud,train
P029S01G20B00H00UC042000LC031000A008R0_09041619_f00180_f00269,P029S01G20B00H00UC042000LC031000A008R0_09041619,P029,0,applaud,train
P029S01G20B00H00UC042000LC031000A008R0_09041619_f00193_f00282,P029S01G20B00H00UC042000LC031000A008R0_09041619,P029,0,applaud,train
P030S00G21B00H00UC033001LC033001A008R0_08291544_f00240_f00329,P030S00G21B00H00UC033001LC033001A008R0_08291544,P030,0,applaud,train
P030S00G21B00H00UC033001LC033001A008R0_08291544_f00270_f00359,P030S00G21B00H00UC033001LC033001A008R0_08291544,P030,0,applaud,train
P030S00G21B00H00UC033001LC033001A008R0_08291544_f00300_f00389,P030S00G21B00H00UC033001LC033001A008R0_08291544,P030,0,applaud,train
P030S00G21B00H00UC033001LC033001A008R0_08291544_f00330_f00419,P030S00G21B00H00UC033001LC033001A008R0_08291544,P030,0,applaud,train
P030S00G21B00H00UC033001LC033001A008R0_08291544_f00360_f00449,P030S00G21B00H00UC033001LC033001A008R0_08291544,P030,0,applaud,train
P030S00G21B00H00UC033001LC033001A008R0_08291544_f00390_f00479,P030S00G21B00H00UC033001LC033001A008R0_08291544,P030,0,applaud,train
P030S00G21B00H00UC033001LC033001A008R0_08291544_f00420_f00509,P030S00G21B00H00UC033001LC033001A008R0_08291544,P030,0,applaud,train
P030S00G21B00H00UC033001LC033001A008R0_08291544_f00450_f00539,P030S00G21B00H00UC033001LC033001A008R0_08291544,P030,0,applaud,train
P030S00G21B00H00UC033001LC033001A008R0_08291544_f00480_f00569,P030S00G21B00H00UC033001LC033001A008R0_08291544,P030,0,applaud,train
P030S00G21B00H00UC033001LC033001A008R0_08291544_f00510_f00599,P030S00G21B00H00UC033001LC033001A008R0_08291544,P030,0,applaud,train
P030S01G20B00H00UC072000LC033000A008R0_09061612_f00000_f00089,P030S01G20B00H00UC072000LC033000A008R0_09061612,P030,0,applaud,train
P030S01G20B00H00UC072000LC033000A008R0_09061612_f00030_f00119,P030S01G20B00H00UC072000LC033000A008R0_09061612,P030,0,applaud,train
P030S01G20B00H00UC072000LC033000A008R0_09061612_f00060_f00149,P030S01G20B00H00UC072000LC033000A008R0_09061612,P030,0,applaud,train
P030S01G20B00H00UC072000LC033000A008R0_09061612_f00090_f00179,P030S01G20B00H00UC072000LC033000A008R0_09061612,P030,0,applaud,train
P030S01G20B00H00UC072000LC033000A008R0_09061612_f00120_f00209,P030S01G20B00H00UC072000LC033000A008R0_09061612,P030,0,applaud,train
P030S01G20B00H00UC072000LC033000A008R0_09061612_f00150_f00239,P030S01G20B00H00UC072000LC033000A008R0_09061612,P030,0,applaud,train
P030S01G20B00H00UC072000LC033000A008R0_09061612_f00180_f00269,P030S01G20B00H00UC072000LC033000A008R0_09061612,P030,0,applaud,train
P031S00G21B40H00UC023001LC023001A008R0_08291823_f00150_f00239,P031S00G21B40H00UC023001LC023001A008R0_08291823,P031,0,applaud,test
P031S00G21B40H00UC023001LC023001A008R0_08291823_f00180_f00269,P031S00G21B40H00UC023001LC023001A008R0_08291823,P031,0,applaud,test
P031S00G21B40H00UC023001LC023001A008R0_08291823_f00200_f00289,P031S00G21B40H00UC023001LC023001A008R0_08291823,P031,0,applaud,test
P031S01G20B00H00UC022000LC022000A008R0_09111750_f00000_f00089,P031S01G20B00H00UC022000LC022000A008R0_09111750,P031,0,applaud,test
P031S01G20B00H00UC022000LC022000A008R0_09111750_f00030_f00119,P031S01G20B00H00UC022000LC022000A008R0_09111750,P031,0,applaud,test
P031S01G20B00H00UC022000LC022000A008R0_09111750_f00090_f00179,P031S01G20B00H00UC022000LC022000A008R0_09111750,P031,0,applaud,test
P031S01G20B00H00UC022000LC022000A008R0_09111750_f00120_f00209,P031S01G20B00H00UC022000LC022000A008R0_09111750,P031,0,applaud,test
P031S01G20B00H00UC022000LC022000A008R0_09111750_f00150_f00239,P031S01G20B00H00UC022000LC022000A008R0_09111750,P031,0,applaud,test
P031S01G20B00H00UC022000LC022000A008R0_09111750_f00180_f00269,P031S01G20B00H00UC022000LC022000A008R0_09111750,P031,0,applaud,test
P031S01G20B00H00UC022000LC022000A008R0_09111750_f00194_f00283,P031S01G20B00H00UC022000LC022000A008R0_09111750,P031,0,applaud,test
P032S00G11B00H00UC102001LC072001A008R0_08301030_f00000_f00089,P032S00G11B00H00UC102001LC072001A008R0_08301030,P032,0,applaud,train
P032S00G11B00H00UC102001LC072001A008R0_08301030_f00030_f00119,P032S00G11B00H00UC102001LC072001A008R0_08301030,P032,0,applaud,train
P035S00G11B00H00UC072001LC022001A008R0_08301530_f00000_f00089,P035S00G11B00H00UC072001LC022001A008R0_08301530,P035,0,applaud,test
P035S00G11B00H00UC072001LC022001A008R0_08301530_f00030_f00119,P035S00G11B00H00UC072001LC022001A008R0_08301530,P035,0,applaud,test
P035S00G11B00H00UC072001LC022001A008R0_08301530_f00060_f00149,P035S00G11B00H00UC072001LC022001A008R0_08301530,P035,0,applaud,test
P035S00G11B00H00UC072001LC022001A008R0_08301530_f00090_f00179,P035S00G11B00H00UC072001LC022001A008R0_08301530,P035,0,applaud,test
P035S00G11B00H00UC072001LC022001A008R0_08301530_f00120_f00209,P035S00G11B00H00UC072001LC022001A008R0_08301530,P035,0,applaud,test
P035S00G11B00H00UC072001LC022001A008R0_08301530_f00150_f00239,P035S00G11B00H00UC072001LC022001A008R0_08301530,P035,0,applaud,test
P035S00G11B00H00UC072001LC022001A008R0_08301530_f00174_f00263,P035S00G11B00H00UC072001LC022001A008R0_08301530,P035,0,applaud,test
P037S00G11B00H00UC022001LC021001A008R0_08301729_f00000_f00089,P037S00G11B00H00UC022001LC021001A008R0_08301729,P037,0,applaud,train
P037S00G11B00H00UC022001LC021001A008R0_08301729_f00030_f00119,P037S00G11B00H00UC022001LC021001A008R0_08301729,P037,0,applaud,train
P037S00G11B00H00UC022001LC021001A008R0_08301729_f00060_f00149,P037S00G11B00H00UC022001LC021001A008R0_08301729,P037,0,applaud,train
P037S00G11B00H00UC022001LC021001A008R0_08301729_f00090_f00179,P037S00G11B00H00UC022001LC021001A008R0_08301729,P037,0,applaud,train
P037S00G11B00H00UC022001LC021001A008R0_08301729_f00097_f00186,P037S00G11B00H00UC022001LC021001A008R0_08301729,P037,0,applaud,train
P038S00G11B00H00UC072001LC061001A008R0_08310941_f00030_f00119,P038S00G11B00H00UC072001LC061001A008R0_08310941,P038,0,applaud,test
P038S00G11B00H00UC072001LC061001A008R0_08310941_f00060_f00149,P038S00G11B00H00UC072001LC061001A008R0_08310941,P038,0,applaud,test
P038S00G11B00H00UC072001LC061001A008R0_08310941_f00090_f00179,P038S00G11B00H00UC072001LC061001A008R0_08310941,P038,0,applaud,test
P038S00G11B00H00UC072001LC061001A008R0_08310941_f00120_f00209,P038S00G11B00H00UC072001LC061001A008R0_08310941,P038,0,applaud,test
P038S00G11B00H00UC072001LC061001A008R0_08310941_f00123_f00212,P038S00G11B00H00UC072001LC061001A008R0_08310941,P038,0,applaud,test
P039S00G11B00H00UC022001LC022001A008R0_08311036_f00000_f00089,P039S00G11B00H00UC022001LC022001A008R0_08311036,P039,0,applaud,train
P039S00G11B00H00UC022001LC022001A008R0_08311036_f00030_f00119,P039S00G11B00H00UC022001LC022001A008R0_08311036,P039,0,applaud,train
P039S00G11B00H00UC022001LC022001A008R0_08311036_f00060_f00149,P039S00G11B00H00UC022001LC022001A008R0_08311036,P039,0,applaud,train
P039S00G11B00H00UC022001LC022001A008R0_08311036_f00090_f00179,P039S00G11B00H00UC022001LC022001A008R0_08311036,P039,0,applaud,train
P039S00G11B00H00UC022001LC022001A008R0_08311036_f00114_f00203,P039S00G11B00H00UC022001LC022001A008R0_08311036,P039,0,applaud,train
P040S00G11B00H00UC061001LC061001A008R0_08311121_f00000_f00089,P040S00G11B00H00UC061001LC061001A008R0_08311121,P040,0,applaud,train
P040S00G11B00H00UC061001LC061001A008R0_08311121_f00030_f00119,P040S00G11B00H00UC061001LC061001A008R0_08311121,P040,0,applaud,train
P040S00G11B00H00UC061001LC061001A008R0_08311121_f00060_f00149,P040S00G11B00H00UC061001LC061001A008R0_08311121,P040,0,applaud,train
P040S00G11B00H00UC061001LC061001A008R0_08311121_f00090_f00179,P040S00G11B00H00UC061001LC061001A008R0_08311121,P040,0,applaud,train
P040S00G11B00H00UC061001LC061001A008R0_08311121_f00113_f00202,P040S00G11B00H00UC061001LC061001A008R0_08311121,P040,0,applaud,train
P041S01G20B00H00UC082000LC021000A008R0_09031803_f00000_f00089,P041S01G20B00H00UC082000LC021000A008R0_09031803,P041,0,applaud,train
P041S01G20B00H00UC082000LC021000A008R0_09031803_f00030_f00119,P041S01G20B00H00UC082000LC021000A008R0_09031803,P041,0,applaud,train
P041S01G20B00H00UC082000LC021000A008R0_09031803_f00060_f00149,P041S01G20B00H00UC082000LC021000A008R0_09031803,P041,0,applaud,train
P041S01G20B00H00UC082000LC021000A008R0_09031803_f00090_f00179,P041S01G20B00H00UC082000LC021000A008R0_09031803,P041,0,applaud,train
P041S01G20B00H00UC082000LC021000A008R0_09031803_f00120_f00209,P041S01G20B00H00UC082000LC021000A008R0_09031803,P041,0,applaud,train
P041S01G20B00H00UC082000LC021000A008R0_09031803_f00150_f00239,P041S01G20B00H00UC082000LC021000A008R0_09031803,P041,0,applaud,train
P041S01G20B00H00UC082000LC021000A008R0_09031803_f00180_f00269,P041S01G20B00H00UC082000LC021000A008R0_09031803,P041,0,applaud,train
